CD_MUN_2,area_risco_km2,NM_MUN_2,SIGLA_UF,CD_MUN,area_municipio_km2,perc_area_em_risco
2609709,145.5817328798571,Orobó,PE,2609709,145.58173287985613,100.00000000000067
2609808,572.0550531962375,Orocó,PE,2609808,572.0550531962382,99.99999999999987
2609907,2450.1204045850245,Ouricuri,PE,2609907,2450.120404585034,99.99999999999962
2610004,356.55899030022664,Palmares,PE,2610004,356.5589903002268,99.99999999999996
2610103,176.72281490328024,Palmeirina,PE,2610103,176.72281490327657,100.00000000000206
2610202,398.79202887997354,Panelas,PE,2610202,398.79202887997354,100.0
2610301,193.67254027966624,Paranatama,PE,2610301,193.67254027966274,100.0000000000018
2610400,2688.926951441845,Parnamirim,PE,2610400,2688.9269514418506,99.9999999999998
2610509,343.9585228780927,Passira,PE,2610509,343.9585228780955,99.99999999999919
2610608,284.0532612902403,Paudalho,PE,2610608,284.0532612902408,99.99999999999983
2610707,102.25841898765182,Paulista,PE,2610707,102.25916967196487,99.99926590024596
2610806,963.025369653516,Pedra,PE,2610806,963.0253696535221,99.99999999999936
2610905,1002.9763962538659,Pesqueira,PE,2610905,1002.9763962538622,100.00000000000038
2611002,1095.4915198680494,Petrolândia,PE,2611002,1095.491519868055,99.99999999999947
2611101,4684.8767346861205,Petrolina,PE,2611101,4684.876734686115,100.00000000000011
2611200,214.32345844168458,Poção,PE,2611200,214.3234584416849,99.99999999999986
2611309,252.30869590135086,Pombos,PE,2611309,252.30869590135342,99.99999999999899
2611408,119.01504152218702,Primavera,PE,2611408,119.01504152218315,100.00000000000324
2611507,241.76529382260532,Quipapá,PE,2611507,241.76529382260654,99.99999999999949
2611533,218.97637880241277,Quixaba,PE,2611533,218.97637880241186,100.00000000000043
2611606,230.79928758529212,Recife,PE,2611606,230.79995410454816,99.9997112134365
2611705,329.4901386476344,Riacho das Almas,PE,2611705,329.4901386476344,100.0
2611804,304.63940176009373,Ribeirão,PE,2611804,304.63940176009356,100.00000000000007
2611903,239.47679784719944,Rio Formoso,PE,2611903,239.47679784719972,99.99999999999987
2612000,200.04354344545766,Sairé,PE,2612000,200.04354351926594,99.99999996310389
2612109,91.66096480674834,Salgadinho,PE,2612109,91.66096480674562,100.00000000000296
2612208,1734.640551831568,Salgueiro,PE,2612208,1734.6405518315637,100.00000000000024
2612307,262.7527085579921,Saloá,PE,2612307,262.7527085579911,100.00000000000038
2612406,280.31243244094827,Sanharó,PE,2612406,280.3124324409477,100.0000000000002
2612455,1281.0798876635056,Santa Cruz,PE,2612455,1281.0798876635051,100.00000000000004
2612471,119.2612189636147,Santa Cruz da Baixa Verde,PE,2612471,119.2612189636115,100.00000000000269
2612505,351.0623537093921,Santa Cruz do Capibaribe,PE,2612505,351.06235370938924,100.0000000000008
2612554,1032.5614613824537,Santa Filomena,PE,2612554,1032.5614613824555,99.99999999999983
2612604,3090.0156333834548,Santa Maria da Boa Vista,PE,2612604,3090.015633383454,100.00000000000003
2612703,96.6984373043763,Santa Maria do Cambucá,PE,2612703,96.69843730437627,100.00000000000003
2612802,208.60994660477263,Santa Terezinha,PE,2612802,208.60994660477223,100.0000000000002
2612901,168.34055417748087,São Benedito do Sul,PE,2612901,168.34055417747976,100.00000000000067
2613008,752.3530725239103,São Bento do Una,PE,2613008,752.3530725239087,100.00000000000023
2613107,400.7748597700116,São Caitano,PE,2613107,400.774859770015,99.99999999999915
2613206,270.5306538271991,São João,PE,2613206,270.5306538272009,99.99999999999932
2613305,238.62619120785405,São Joaquim do Monte,PE,2613305,238.62619120785268,100.00000000000058
2613404,72.84880200936969,São José da Coroa Grande,PE,2613404,72.84915267618081,99.99951863982183
2613503,1525.6824520971518,São José do Belmonte,PE,2613503,1525.682452097147,100.00000000000031
2613602,806.6648797786783,São José do Egito,PE,2613602,806.6648797786837,99.99999999999932
2613701,277.8383753099184,São Lourenço da Mata,PE,2613701,277.8383753099167,100.0000000000006
2613800,118.3625596207477,São Vicente Férrer,PE,2613800,118.36255962074785,99.99999999999987
2613909,3089.4419103561463,Serra Talhada,PE,2613909,3089.441910356144,100.00000000000007
2614006,1584.5384748851438,Serrita,PE,2614006,1584.5384748851434,100.00000000000003
2614105,2522.496397394057,Sertânia,PE,2614105,2522.4963973940557,100.00000000000004
2614204,394.20998887597955,Sirinhaém,PE,2614204,394.21083898804807,99.99978435091468
2614303,417.0490559375915,Moreilândia,PE,2614303,417.04905593759213,99.99999999999984
2614402,143.9678736983221,Solidão,PE,2614402,143.9678736983202,100.00000000000134
2614501,265.5584434320175,Surubim,PE,2614501,265.5584434320187,99.99999999999956
2614600,406.4228133534316,Tabira,PE,2614600,406.42281335343114,100.00000000000011
2614709,238.33697962402965,Tacaimbó,PE,2614709,238.3369796240276,100.00000000000087
2614808,1312.506730572762,Tacaratu,PE,2614808,1312.5067305727594,100.0000000000002
2614857,225.02501931594736,Tamandaré,PE,2614857,225.0255228482815,99.99977623323446
2615003,498.0084814431127,Taquaritinga do Norte,PE,2615003,498.0084814431175,99.99999999999905
2615102,158.27861104010086,Terezinha,PE,2615102,158.27861104010358,99.99999999999828
2615201,328.91781825226343,Terra Nova,PE,2615201,328.91781825226457,99.99999999999966
2615300,302.7715391617372,Timbaúba,PE,2615300,302.77153916173387,100.00000000000111
2615409,26.948340904931925,Toritama,PE,2615409,26.948340904931346,100.00000000000216
2615508,144.65538746670495,Tracunhaém,PE,2615508,144.65538746670475,100.00000000000013
2615607,304.12683143266787,Trindade,PE,2615607,304.1268314326649,100.00000000000098
2615706,198.8329530445072,Triunfo,PE,2615706,198.83295304450752,99.99999999999984
2615805,973.947806297793,Tupanatinga,PE,2615805,973.9478062977977,99.99999999999952
2615904,197.5015271279496,Tuparetama,PE,2615904,197.50152712795227,99.99999999999865
2616001,350.99682735570605,Venturosa,PE,2616001,350.996827355704,100.00000000000058
2616100,492.1654304849148,Verdejante,PE,2616100,492.16543048491167,100.00000000000064
2616183,77.29473356055236,Vertente do Lério,PE,2616183,77.29473356055071,100.00000000000213
2616209,205.91053340305209,Vertentes,PE,2616209,205.91053340305427,99.99999999999893
2616308,239.94852384006234,Vicência,PE,2616308,239.94852384006427,99.99999999999919
2616407,354.27701701973143,Vitória de Santo Antão,PE,2616407,354.2770170197285,100.00000000000084
2616506,116.39848224101175,Xexéu,PE,2616506,116.39953040452977,99.99909951224512
2700102,486.3531628042535,Água Branca,AL,2700102,486.35316280425803,99.99999999999906
2700201,194.80732951293592,Anadia,AL,2700201,194.80732951293697,99.99999999999946
2700300,361.1620098748655,Arapiraca,AL,2700300,361.1620098748638,100.00000000000047
2700409,558.8097744442531,Atalaia,AL,2700409,558.8097744442531,100.0
2700508,138.02515909052536,Barra de Santo Antônio,AL,2700508,138.02590788138355,99.99945749977691
2700607,77.84842327880247,Barra de São Miguel,AL,2700607,77.84888630341483,99.99940522641447
2700706,329.30438845732317,Batalha,AL,2700706,329.30438845732414,99.99999999999972
2700805,69.67242215050098,Belém,AL,2700805,69.67242215050162,99.99999999999908
2700904,348.18798556379346,Belo Monte,AL,2700904,348.18798556379204,100.0000000000004
2701001,202.13220304026737,Boca da Mata,AL,2701001,202.13220304026532,100.00000000000102
2701100,176.13485433080513,Branquinha,AL,2701100,176.1348543308051,100.00000000000003
2701209,293.9458355836933,Cacimbinhas,AL,2701209,293.94583558369334,99.99999999999997
2701308,98.83648467009878,Cajueiro,AL,2701308,98.83648467010096,99.9999999999978
2701357,69.27031531430147,Campestre,AL,2701357,69.27031532872736,99.99999997917449
2701407,327.33302432155386,Campo Alegre,AL,2701407,327.33302432155097,100.00000000000088
2701506,177.6744404716193,Campo Grande,AL,2701506,177.6744404723243,99.9999999996032
2701605,627.2169059682492,Canapi,AL,2701605,627.216905968253,99.9999999999994
2701704,276.3577324850788,Capela,AL,2701704,276.3577324850785,100.00000000000013
2701803,116.30501789358108,Carneiros,AL,2701803,116.30501789358088,100.00000000000017
2701902,165.22828055184644,Chã Preta,AL,2701902,165.2282805518461,100.0000000000002
2702009,92.7703987219918,Coité do Nóia,AL,2702009,92.77039872199077,100.00000000000111
2702108,218.28569139934874,Colônia Leopoldina,AL,2702108,218.28569167675843,99.99999987291439
2702207,41.56070772488715,Coqueiro Seco,AL,2702207,41.560707724887784,99.99999999999848
2702306,939.9206829127668,Coruripe,AL,2702306,939.9227148410732,99.99978381964023
2702355,291.187643442219,Craíbas,AL,2702355,291.187643446707,99.99999999845872
2702405,652.4072182596806,Delmiro Gouveia,AL,2702405,652.4072182596864,99.99999999999912
2702504,147.67659543595215,Dois Riachos,AL,2702504,147.67659543594976,100.00000000000162
2702553,272.32202884194857,Estrela de Alagoas,AL,2702553,272.32202884194965,99.9999999999996
2702603,183.7705653885475,Feira Grande,AL,2702603,183.7705664903876,99.99999940042625
2702702,115.15447871255589,Feliz Deserto,AL,2702702,115.15498845630242,99.99955734115095
2702801,350.3268492653511,Flexeiras,AL,2702801,350.3268492653486,100.00000000000071
2702900,535.9348942289944,Girau do Ponciano,AL,2702900,535.9348942290014,99.99999999999869
2703007,278.3122679453424,Ibateguara,AL,2703007,278.3122822209455,99.99999487065286
2703106,349.2938329019338,Igaci,AL,2703106,349.29383290193124,100.00000000000074
2703205,445.67371196013045,Igreja Nova,AL,2703205,445.673711960129,100.00000000000031
2703304,386.79486056075706,Inhapi,AL,2703304,386.79486056075416,100.00000000000075
2703403,155.23447387251238,Jacaré dos Homens,AL,2703403,155.23447387251358,99.99999999999923
2703502,219.4897844585316,Jacuípe,AL,2703502,219.48978787449025,99.99999844368219
2703601,89.8177944660458,Japaratinga,AL,2703601,89.81840128079679,99.99932439818306
2703700,109.95875921898889,Jaramataia,AL,2703700,109.9598168651463,99.99903815212906
2703759,350.19667590817016,Jequiá da Praia,AL,2703759,350.1974153590778,99.99978884741142
2703809,312.96955035086376,Joaquim Gomes,AL,2703809,312.9695503508623,100.00000000000047
2703908,93.31809110703823,Jundiá,AL,2703908,93.31809110703828,99.99999999999994
2704005,259.0863802426232,Junqueiro,AL,2704005,259.0863802426231,100.00000000000004
2704104,87.33064578519765,Lagoa da Canoa,AL,2704104,87.33064578519655,100.00000000000125
2704203,323.3567026352162,Limoeiro de Anadia,AL,2704203,323.3567026352166,99.99999999999987
2704302,534.7185973978198,Maceió,AL,2704302,534.7209323053041,99.9995633409236
2704401,461.7935077945735,Major Isidoro,AL,2704401,461.7935077945746,99.99999999999976
2704500,351.6989240942789,Maragogi,AL,2704500,351.70009650148927,99.99966664575243
2704609,346.04819965350094,Maravilha,AL,2704609,346.04819965349964,100.00000000000038
2704708,357.595181006998,Marechal Deodoro,AL,2704708,357.5957816110943,99.9998320438531
2704807,188.52108339744765,Maribondo,AL,2704807,188.5210833974492,99.99999999999919
2704906,95.97679586526898,Mar Vermelho,AL,2704906,95.97679586526792,100.00000000000111
2705002,950.8043782649017,Mata Grande,AL,2705002,950.8043782648983,100.00000000000036
2705101,250.18324148123855,Matriz de Camaragibe,AL,2705101,250.183241481244,99.99999999999783
2705200,119.79075148796787,Messias,AL,2705200,119.79075148796473,100.00000000000261
2705309,174.80012045776593,Minador do Negrão,AL,2705309,174.80012045776505,100.00000000000051
2705408,90.20517293237474,Monteirópolis,AL,2705408,90.20517293237492,99.9999999999998
2705507,438.42656662442647,Murici,AL,2705507,438.4265666244323,99.99999999999866
2705606,226.42750621716942,Novo Lino,AL,2705606,226.42751579978648,99.99999576790964
2705705,196.08509589957956,Olho d'Água das Flores,AL,2705705,196.08509589958118,99.99999999999918
2705804,340.4837740468779,Olho d'Água do Casado,AL,2705804,340.4837740468773,100.00000000000017
2705903,122.15373473944653,Olho d'Água Grande,AL,2705903,122.15373473944487,100.00000000000135
2706000,182.68581100535044,Olivença,AL,2706000,182.68581100535226,99.999999999999
2706109,204.68836995686414,Ouro Branco,AL,2706109,204.68836995686436,99.99999999999989
2706208,39.77523550437917,Palestina,AL,2706208,39.775235504379935,99.99999999999807
2706307,471.3440581395314,Palmeira dos Índios,AL,2706307,471.3440581395297,100.00000000000036
2706406,716.8545522464623,Pão de Açúcar,AL,2706406,716.8545522464583,100.00000000000055
2706422,264.4009747129304,Pariconha,AL,2706422,264.4009747129304,100.0
2706448,97.47668707956106,Paripueira,AL,2706448,97.47703293241615,99.99964519554536
2706505,264.13016203325606,Passo de Camaragibe,AL,2706505,264.1310308318931,99.99967107286322
2706604,123.92716117786854,Paulo Jacinto,AL,2706604,123.92716117786891,99.9999999999997
2706703,719.8112971991972,Penedo,AL,2706703,719.8112971991939,100.00000000000047
2706802,254.87624039488048,Piaçabuçu,AL,2706802,254.87734931156783,99.99956492144541
2706901,272.13936946007937,Pilar,AL,2706901,272.13936946007885,100.00000000000017
2707008,122.56430884100519,Pindoba,AL,2707008,122.56430884100699,99.99999999999852
2707107,419.9448621668986,Piranhas,AL,2707107,419.9448621668991,99.99999999999987
2707206,296.06660903456924,Poço das Trincheiras,AL,2707206,296.0666090345699,99.99999999999977
2707305,329.3877520120095,Porto Calvo,AL,2707305,329.38775201200895,100.00000000000017
2707404,270.3846169205551,Porto de Pedras,AL,2707404,270.3850418835213,99.99984283044535
2707503,246.29302447955692,Porto Real do Colégio,AL,2707503,246.29302447955794,99.99999999999959
2707602,334.51280927232074,Quebrangulo,AL,2707602,334.51280927232307,99.9999999999993
2707701,308.2237746264842,Rio Largo,AL,2707701,308.22377462648876,99.99999999999852
2707800,135.15331622716923,Roteiro,AL,2707800,135.1539918369664,99.99950011850335
2707909,30.27661973559774,Santa Luzia do Norte,AL,2707909,30.276652786813653,99.99989083596478
2708006,454.50848807814026,Santana do Ipanema,AL,2708006,454.5084880781425,99.99999999999952
2708105,243.1707009032697,Santana do Mundaú,AL,2708105,243.17070090326928,100.00000000000017
2708204,145.10666546571713,São Brás,AL,2708204,145.10666546572003,99.999999999998
2708303,268.9808563900282,São José da Laje,AL,2708303,268.98085639002903,99.99999999999967
2708402,510.8253633552505,São José da Tapera,AL,2708402,510.82536335525145,99.99999999999982
2708501,417.26761195166415,São Luís do Quitunde,AL,2708501,417.26761195166137,100.00000000000067
2708600,351.6918973020355,São Miguel dos Campos,AL,2708600,351.69189730203595,99.99999999999987
2708709,80.69145366190209,São Miguel dos Milagres,AL,2708709,80.6918863639086,99.99946376020439
2708808,329.18099452403294,São Sebastião,AL,2708808,329.18099452403465,99.99999999999947
2708907,43.29479141658412,Satuba,AL,2708907,43.29479142580572,99.99999997870044
2708956,352.29897104633926,Senador Rui Palmeira,AL,2708956,352.2989710463371,100.00000000000063
2709004,130.35675018691464,Tanque d'Arca,AL,2709004,130.3567501869123,100.0000000000018
2709103,160.86259478553728,Taquarana,AL,2709103,160.86259478553794,99.99999999999959
2709152,313.04788198874775,Teotônio Vilela,AL,2709152,313.04788198874945,99.99999999999946
2709202,710.9763012102027,Traipu,AL,2709202,710.9763012101945,100.00000000000115
2709301,440.69329394942423,União dos Palmares,AL,2709301,440.69329394942497,99.99999999999983
2709400,385.1565624359776,Viçosa,AL,2709400,385.15656243597414,100.00000000000091
2800100,37.22929726026565,Amparo do São Francisco,SE,2800100,37.22929726026582,99.99999999999956
2800209,374.8447745807526,Aquidabã,SE,2800209,374.84477458075395,99.99999999999963
2800308,189.85035751844524,Aracaju,SE,2800308,189.85143348868388,99.99943325672139
2800407,206.86452319106667,Arauá,SE,2800407,206.86452319106658,100.00000000000004
2800506,154.2208497357517,Areia Branca,SE,2800506,154.2208497357523,99.99999999999962
2800605,96.22268724608634,Barra dos Coqueiros,SE,2800605,96.22439877526155,99.9982213147632
2800670,213.59957950977423,Boquim,SE,2800670,213.59957950976877,100.00000000000256
2800704,147.90427149361707,Brejo Grande,SE,2800704,147.90465071983203,99.99974360088537
2801009,209.63175205712548,Campo do Brito,SE,2801009,209.63175205712466,100.0000000000004
2801108,178.945211510896,Canhoba,SE,2801108,178.94521151089478,100.00000000000068
2801207,970.1466314531629,Canindé de São Francisco,SE,2801207,970.1466323090694,99.99999991177553
2801306,461.06798667345765,Capela,SE,2801306,461.06798667345885,99.99999999999974
2801405,663.8744286809225,Carira,SE,2801405,663.8744286809215,100.00000000000016
2801504,48.38795965636698,Carmópolis,SE,2801504,48.38795965636583,100.00000000000237
2801603,87.34424647203973,Cedro de São João,SE,2801603,87.34424647204152,99.99999999999794
