"state","municipality","register","COBRADE","population","deaths","injured","sick","displaced","homeless","disapeared","other affecteds","Year"
"MG","Governador Valadares","2024-01-23","13214 - Tempestade Local/Convectiva - Chuvas Intensas",263594,0,0,0,0,1430,0,240000,2024
"PR","Pontal do Paraná","2024-02-07","13214 - Tempestade Local/Convectiva - Chuvas Intensas",20919,0,0,0,0,18,0,1860,2024
"RJ","Vassouras","2024-01-22","11321 - Deslizamentos",34439,0,0,0,0,0,0,0,2024
"SP","Sorocaba","2024-01-23","13214 - Tempestade Local/Convectiva - Chuvas Intensas",586311,1,0,0,210,1611,0,6901,2024
"MG","Contagem","2024-07-17","12300 - Alagamentos",603048,0,0,0,0,0,0,15,2024
"MG","Lavras","2024-02-20","13215 - Tempestade Local/Convectiva - Vendaval",92171,0,0,0,0,0,0,0,2024
"MG","Formiga","2024-01-29","13214 - Tempestade Local/Convectiva - Chuvas Intensas",65064,0,0,0,1,12,0,0,2024
"SP","Osasco","2024-01-19","13214 - Tempestade Local/Convectiva - Chuvas Intensas",666469,0,1,0,0,0,0,0,2024
"SC","Lindóia do Sul","2024-01-29","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4642,0,0,0,0,0,0,3008,2024
"RS","Panambi","2024-01-23","13214 - Tempestade Local/Convectiva - Chuvas Intensas",38068,0,0,0,0,0,0,15000,2024
"RS","Santo Expedito do Sul","2024-01-22","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2461,0,0,0,0,0,0,2349,2024
"SC","Abdon Batista","2024-01-19","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2653,0,0,0,0,0,0,2598,2024
"SC","Agronômica","2024-01-18","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4901,0,0,0,0,0,0,652,2024
"RS","Centenário","2024-01-22","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2967,0,0,0,0,0,0,2967,2024
"RS","Charrua","2024-01-20","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3471,0,0,0,0,0,0,2768,2024
"SC","Vargem","2024-01-18","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2808,0,0,0,0,0,0,0,2024
"RS","Dilermando de Aguiar","2024-01-26","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3064,0,0,0,0,0,0,2,2024
"RS","Barracão","2024-01-22","13214 - Tempestade Local/Convectiva - Chuvas Intensas",5355,0,0,0,0,0,0,0,2024
"RS","Dezesseis de Novembro","2024-01-25","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2866,0,0,0,0,0,0,2507,2024
"PA","Oriximiná","2024-01-19","11321 - Deslizamentos",62963,0,0,0,0,0,0,0,2024
"RS","Taquara","2024-01-19","13215 - Tempestade Local/Convectiva - Vendaval",54656,0,0,0,0,104,0,10000,2024
"RS","Não-Me-Toque","2024-01-17","13215 - Tempestade Local/Convectiva - Vendaval",15938,0,0,0,0,0,0,20,2024
"RS","Parobé","2024-01-17","13215 - Tempestade Local/Convectiva - Vendaval",51481,0,0,0,0,0,0,0,2024
"RS","Hulha Negra","2024-01-17","13215 - Tempestade Local/Convectiva - Vendaval",6048,0,0,0,0,0,0,76,2024
"RS","Santo Ângelo","2024-01-25","13214 - Tempestade Local/Convectiva - Chuvas Intensas",76304,0,0,0,0,0,0,15000,2024
"RS","Canela","2024-01-23","13215 - Tempestade Local/Convectiva - Vendaval",39238,0,0,0,11,0,0,39227,2024
"RS","Glorinha","2024-01-29","13214 - Tempestade Local/Convectiva - Chuvas Intensas",6885,0,0,0,0,0,0,0,2024
"RS","Estrela","2024-01-18","13215 - Tempestade Local/Convectiva - Vendaval",30628,0,0,0,0,0,0,2716,2024
"RS","Cruzeiro do Sul","2024-01-18","13215 - Tempestade Local/Convectiva - Vendaval",12331,0,0,0,0,12,0,12319,2024
"RS","Cachoeirinha","2024-01-21","13215 - Tempestade Local/Convectiva - Vendaval",118294,1,80,0,160,300,0,135459,2024
"RS","Porto Alegre","2024-01-19","13214 - Tempestade Local/Convectiva - Chuvas Intensas",1409939,0,0,0,0,10000,0,1399000,2024
"RS","Venâncio Aires","2024-01-26","13215 - Tempestade Local/Convectiva - Vendaval",65964,0,0,0,0,0,0,0,2024
"RS","Santo Antônio da Patrulha","2024-01-22","13215 - Tempestade Local/Convectiva - Vendaval",39679,0,0,0,0,0,0,154,2024
"RS","Esteio","2024-01-18","13212 - Tempestade Local/Convectiva - Tempestade de Raios",80669,0,0,0,0,0,0,0,2024
"RS","Eldorado do Sul","2024-01-18","13214 - Tempestade Local/Convectiva - Chuvas Intensas",34335,0,0,0,16,160,0,2048,2024
"RS","Canoas","2024-01-19","13215 - Tempestade Local/Convectiva - Vendaval",324025,0,0,0,16,6036,0,6052,2024
"RS","Colinas","2024-01-18","13215 - Tempestade Local/Convectiva - Vendaval",2420,0,0,0,0,0,0,2420,2024
"RS","Sinimbu","2024-01-21","13215 - Tempestade Local/Convectiva - Vendaval",10067,0,0,0,0,0,0,8578,2024
"RS","Vale do Sol","2024-01-23","13215 - Tempestade Local/Convectiva - Vendaval",11077,0,0,0,0,0,0,1200,2024
"RS","Teutônia","2024-01-17","13215 - Tempestade Local/Convectiva - Vendaval",27265,0,0,0,0,3,0,84,2024
"RS","Gravataí","2024-01-17","13214 - Tempestade Local/Convectiva - Chuvas Intensas",255762,0,0,0,17,220,0,264837,2024
"RS","Passa Sete","2024-01-18","13215 - Tempestade Local/Convectiva - Vendaval",5159,0,0,0,0,3,0,3979,2024
"RS","Poço das Antas","2024-01-24","13215 - Tempestade Local/Convectiva - Vendaval",2017,0,0,0,0,10,0,490,2024
"RS","São Miguel das Missões","2024-01-19","13213 - Tempestade Local/Convectiva - Granizo",7421,0,0,0,0,10,0,420,2024
"RS","Lajeado","2024-01-18","13212 - Tempestade Local/Convectiva - Tempestade de Raios",71481,0,0,0,0,10,0,0,2024
"RS","Vitória das Missões","2024-01-17","13213 - Tempestade Local/Convectiva - Granizo",3485,0,0,0,0,31,0,99,2024
"RS","Cerro Branco","2024-01-19","13215 - Tempestade Local/Convectiva - Vendaval",4454,0,0,0,0,0,0,3802,2024
"RS","Paraíso do Sul","2024-01-22","13214 - Tempestade Local/Convectiva - Chuvas Intensas",7336,0,0,0,0,0,0,6519,2024
"RS","Agudo","2024-01-18","13215 - Tempestade Local/Convectiva - Vendaval",16729,0,0,0,0,0,0,16041,2024
"RS","Tabaí","2024-01-24","12200 - Enxurradas",4131,0,0,0,0,0,0,56,2024
"RS","Arroio do Meio","2024-01-23","13215 - Tempestade Local/Convectiva - Vendaval",18783,0,0,0,0,0,0,10000,2024
"RS","Lagoa Bonita do Sul","2024-01-18","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2662,0,0,0,0,0,0,2251,2024
"RS","Santa Maria","2024-01-17","13214 - Tempestade Local/Convectiva - Chuvas Intensas",261027,0,1,0,0,6,0,271728,2024
"RS","Mata","2024-01-19","13213 - Tempestade Local/Convectiva - Granizo",5111,0,0,0,0,0,0,5111,2024
"RS","São Vicente do Sul","2024-01-18","13215 - Tempestade Local/Convectiva - Vendaval",8440,0,0,0,0,0,0,8440,2024
"RS","Restinga Seca","2024-01-18","13214 - Tempestade Local/Convectiva - Chuvas Intensas",15850,0,0,0,0,0,0,14939,2024
"RS","Candelária","2024-01-22","13215 - Tempestade Local/Convectiva - Vendaval",30176,0,0,0,0,0,0,0,2024
"SC","Corupá","2024-01-17","13214 - Tempestade Local/Convectiva - Chuvas Intensas",13852,0,0,0,0,0,0,0,2024
"RS","Vacaria","2024-01-19","13215 - Tempestade Local/Convectiva - Vendaval",61345,0,0,0,0,0,0,0,2024
"RS","Candiota","2024-01-17","13215 - Tempestade Local/Convectiva - Vendaval",8776,0,0,0,0,0,0,160,2024
"PE","Ipojuca","2024-01-31","11321 - Deslizamentos",80542,0,0,0,0,0,0,0,2024
"PA","Aurora do Pará","2024-01-20","12300 - Alagamentos",26579,0,0,0,0,0,0,34,2024
"PA","Belém","2024-01-31","13215 - Tempestade Local/Convectiva - Vendaval",1392031,0,0,0,0,0,0,0,2024
"RJ","Santa Maria Madalena","2024-01-17","13214 - Tempestade Local/Convectiva - Chuvas Intensas",10321,0,0,0,0,0,0,0,2024
"MS","Amambai","2024-01-15","12300 - Alagamentos",34739,0,0,0,5,0,0,0,2024
"MG","Gouveia","2024-01-16","13214 - Tempestade Local/Convectiva - Chuvas Intensas",11687,0,0,0,0,0,0,489,2024
"MG","Sete Lagoas","2024-01-16","13214 - Tempestade Local/Convectiva - Chuvas Intensas",214071,0,0,0,0,1,0,0,2024
"PR","Pérola","2024-01-24","12200 - Enxurradas",10208,0,0,0,0,0,0,224,2024
"GO","Goiânia","2024-01-22","11321 - Deslizamentos",1301892,0,0,0,0,15,0,0,2024
"PE","Dormentes","2024-01-22","13215 - Tempestade Local/Convectiva - Vendaval",16915,0,3,0,0,0,0,0,2024
"GO","São Simão","2024-01-16","12300 - Alagamentos",17086,0,0,0,0,8,0,150,2024
"RJ","Miguel Pereira","2024-01-16","13214 - Tempestade Local/Convectiva - Chuvas Intensas",24647,0,0,0,0,3,0,1562,2024
"RS","Bento Gonçalves","2024-01-23","13215 - Tempestade Local/Convectiva - Vendaval",107341,0,0,0,0,0,0,0,2024
"RJ","Mesquita","2024-01-15","13214 - Tempestade Local/Convectiva - Chuvas Intensas",168403,0,0,0,4,58,0,2160,2024
"RS","Gravataí","2024-01-15","13214 - Tempestade Local/Convectiva - Chuvas Intensas",255762,0,0,0,0,1,0,0,2024
"GO","Morrinhos","2024-01-14","12300 - Alagamentos",41457,0,0,0,0,0,0,0,2024
"ES","Mimoso do Sul","2024-01-16","13214 - Tempestade Local/Convectiva - Chuvas Intensas",25898,0,0,0,0,0,0,0,2024
"RJ","Rio de Janeiro","2024-01-14","13214 - Tempestade Local/Convectiva - Chuvas Intensas",6323037,3,7,2,165,2904,1,252974,2024
"RJ","Belford Roxo","2024-01-15","13214 - Tempestade Local/Convectiva - Chuvas Intensas",469261,1,0,0,237,346,1,20000,2024
"MA","Buriticupu","2024-04-17","13214 - Tempestade Local/Convectiva - Chuvas Intensas",65226,0,0,0,0,0,0,5000,2024
"RJ","Queimados","2024-01-14","13214 - Tempestade Local/Convectiva - Chuvas Intensas",137938,0,0,0,56,720,0,8900,2024
"RJ","São João de Meriti","2024-01-15","13214 - Tempestade Local/Convectiva - Chuvas Intensas",459356,2,0,0,12,19556,0,23221,2024
"RJ","Paracambi","2024-01-15","13214 - Tempestade Local/Convectiva - Chuvas Intensas",47074,0,0,0,0,4,0,0,2024
"MG","Caxambu","2024-01-15","13214 - Tempestade Local/Convectiva - Chuvas Intensas",21719,0,0,0,0,11,0,200,2024
"RJ","Nova Iguaçu","2024-01-14","13214 - Tempestade Local/Convectiva - Chuvas Intensas",795212,3,0,0,15,5856,1,48008,2024
"MG","Recreio","2024-01-16","13214 - Tempestade Local/Convectiva - Chuvas Intensas",10301,0,0,0,0,11,0,789,2024
"RJ","Japeri","2024-01-15","13214 - Tempestade Local/Convectiva - Chuvas Intensas",95391,0,0,30,5,400,0,32852,2024
"MA","Buriticupu","2024-01-19","13214 - Tempestade Local/Convectiva - Chuvas Intensas",65226,0,0,0,0,0,0,400,2024
"RJ","Mesquita","2024-01-15","13214 - Tempestade Local/Convectiva - Chuvas Intensas",168403,0,0,0,10,475,0,47316,2024
"RJ","Magé","2024-01-15","12300 - Alagamentos",228150,0,0,0,0,0,0,0,2024
"RJ","Nilópolis","2024-01-14","13214 - Tempestade Local/Convectiva - Chuvas Intensas",157483,0,1,45,13,43,0,1420,2024
"RJ","Engenheiro Paulo de Frontin","2024-01-19","13214 - Tempestade Local/Convectiva - Chuvas Intensas",13239,0,0,1,0,15,0,269,2024
"RJ","Duque de Caxias","2024-01-14","13214 - Tempestade Local/Convectiva - Chuvas Intensas",855046,3,0,0,413,1202,0,154649,2024
"PA","Maracanã","2024-01-13","11321 - Deslizamentos",28376,0,0,0,0,0,0,0,2024
"MG","Juiz de Fora","2024-01-17","13214 - Tempestade Local/Convectiva - Chuvas Intensas",517872,0,0,0,0,0,0,11024,2024
"SP","Itapecerica da Serra","2024-02-01","13214 - Tempestade Local/Convectiva - Chuvas Intensas",152380,0,0,0,7,331,0,0,2024
"SP","Embu-Guaçu","2024-01-18","13214 - Tempestade Local/Convectiva - Chuvas Intensas",62846,0,0,0,0,268,0,13880,2024
"MG","São Domingos do Prata","2024-01-13","13214 - Tempestade Local/Convectiva - Chuvas Intensas",17352,0,0,0,11,0,0,12060,2024
"BA","Valença","2024-02-14","13214 - Tempestade Local/Convectiva - Chuvas Intensas",88729,0,0,0,10,0,0,0,2024
"CE","Sobral","2024-01-13","12300 - Alagamentos",188271,0,0,0,0,0,0,50,2024
"SC","Balneário Barra do Sul","2024-01-15","13214 - Tempestade Local/Convectiva - Chuvas Intensas",8423,0,0,0,0,0,0,0,2024
"SC","Balneário Barra do Sul","2024-01-15","13214 - Tempestade Local/Convectiva - Chuvas Intensas",8423,0,0,0,0,0,0,0,2024
"SC","Joinville","2024-01-15","13214 - Tempestade Local/Convectiva - Chuvas Intensas",515250,0,0,0,0,9,0,0,2024
"RJ","São Gonçalo","2024-01-16","13214 - Tempestade Local/Convectiva - Chuvas Intensas",999901,0,0,0,52,0,0,1148,2024
"SC","Araquari","2024-01-11","13214 - Tempestade Local/Convectiva - Chuvas Intensas",24814,0,0,0,0,0,0,0,2024
"SC","Jaraguá do Sul","2024-01-12","13214 - Tempestade Local/Convectiva - Chuvas Intensas",143206,0,0,0,0,0,0,0,2024
"MG","Desterro do Melo","2024-01-15","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3009,0,0,0,0,0,0,1500,2024
"SC","Schroeder","2024-01-19","13214 - Tempestade Local/Convectiva - Chuvas Intensas",15316,0,0,0,0,0,0,0,2024
"PB","Conceição","2024-01-19","12200 - Enxurradas",18366,0,0,0,10,0,0,680,2024
"MS","Iguatemi","2024-01-15","13215 - Tempestade Local/Convectiva - Vendaval",14887,0,0,0,0,0,0,0,2024
"SC","Doutor Pedrinho","2024-01-12","13215 - Tempestade Local/Convectiva - Vendaval",3604,0,0,0,0,0,0,35,2024
"RS","Vacaria","2024-01-19","13215 - Tempestade Local/Convectiva - Vendaval",61345,0,0,0,0,0,0,0,2024
"MS","Juti","2024-01-10","13215 - Tempestade Local/Convectiva - Vendaval",5900,0,0,0,0,0,0,0,2024
"PR","Cruzeiro do Oeste","2024-01-11","13215 - Tempestade Local/Convectiva - Vendaval",20419,0,0,0,0,0,0,32,2024
"MG","Itabirinha","2024-01-10","13214 - Tempestade Local/Convectiva - Chuvas Intensas",10692,0,0,0,0,0,0,0,2024
"MG","São José do Divino","2024-01-13","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3837,0,0,0,0,0,0,400,2024
"ES","Baixo Guandu","2024-01-09","12200 - Enxurradas",29086,0,0,0,0,0,0,0,2024
"SC","Flor do Sertão","2024-01-30","13215 - Tempestade Local/Convectiva - Vendaval",1588,0,0,0,0,0,0,0,2024
"RS","Charrua","2024-01-11","13215 - Tempestade Local/Convectiva - Vendaval",3471,0,0,0,0,0,0,200,2024
"SC","Tigrinhos","2024-01-11","13215 - Tempestade Local/Convectiva - Vendaval",1757,0,0,0,0,0,0,0,2024
"SC","Saudades","2024-01-09","13215 - Tempestade Local/Convectiva - Vendaval",9016,0,0,0,0,0,0,0,2024
"PA","Oriximiná","2024-01-09","11321 - Deslizamentos",62963,0,0,0,0,0,0,0,2024
"SC","Schroeder","2024-01-16","13214 - Tempestade Local/Convectiva - Chuvas Intensas",15316,0,0,0,0,0,0,0,2024
"SC","Itapoá","2024-01-10","13215 - Tempestade Local/Convectiva - Vendaval",14775,0,0,0,0,0,0,0,2024
"MG","Desterro de Entre Rios","2024-04-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",7002,0,0,0,0,0,0,3500,2024
"SC","Balneário Camboriú","2024-06-21","13214 - Tempestade Local/Convectiva - Chuvas Intensas",108107,0,0,0,0,0,0,0,2024
"MG","Lavras","2024-02-20","13214 - Tempestade Local/Convectiva - Chuvas Intensas",92171,0,0,0,0,0,0,0,2024
"SC","Brusque","2024-01-09","13212 - Tempestade Local/Convectiva - Tempestade de Raios",105495,0,0,0,0,0,0,24092,2024
"MG","Arinos","2024-01-08","13214 - Tempestade Local/Convectiva - Chuvas Intensas",17674,0,0,0,0,0,0,350,2024
"MG","Leandro Ferreira","2024-01-12","12200 - Enxurradas",3205,0,0,0,0,0,0,0,2024
"PI","Vera Mendes","2024-01-11","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2987,0,0,0,0,0,0,0,2024
"SC","Ibirama","2024-01-09","13215 - Tempestade Local/Convectiva - Vendaval",17342,0,1,0,0,0,0,14700,2024
"GO","Aparecida de Goiânia","2024-01-19","12300 - Alagamentos",455735,0,0,0,0,0,0,10,2024
"GO","Caldas Novas","2024-04-15","12100 - Inundações",70463,0,1,0,0,3,0,76,2024
"GO","Aparecida de Goiânia","2024-01-22","12200 - Enxurradas",455735,0,0,0,0,0,0,14,2024
"RS","Vanini","2024-01-09","13213 - Tempestade Local/Convectiva - Granizo",1984,0,0,0,0,0,0,100,2024
"SC","Urussanga","2024-01-11","13215 - Tempestade Local/Convectiva - Vendaval",20222,0,0,0,0,0,0,30,2024
"MG","Presidente Olegário","2024-01-09","13214 - Tempestade Local/Convectiva - Chuvas Intensas",18546,0,0,0,0,0,0,200,2024
"MG","Marliéria","2024-01-08","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4021,0,0,0,0,0,0,0,2024
"GO","Luziânia","2024-01-07","13214 - Tempestade Local/Convectiva - Chuvas Intensas",174546,0,2,0,0,0,0,32000,2024
"PA","Castanhal","2024-01-08","12300 - Alagamentos",173096,0,0,0,0,0,0,0,2024
"MG","São Gotardo","2024-01-16","13214 - Tempestade Local/Convectiva - Chuvas Intensas",31807,0,0,0,0,4,0,0,2024
"GO","Aparecida de Goiânia","2024-01-18","12300 - Alagamentos",455735,0,0,0,0,0,0,4,2024
"ES","São Mateus","2024-01-08","12300 - Alagamentos",109067,0,0,0,0,0,0,0,2024
"AP","Tartarugalzinho","2024-01-08","12300 - Alagamentos",12435,0,0,30,0,2,0,0,2024
"BA","Mucugê","2024-01-12","13211 - Tempestade Local/Convectiva - Tornados",10548,0,0,0,0,0,0,0,2024
"GO","Aparecida de Goiânia","2024-01-18","12200 - Enxurradas",455735,0,0,0,0,0,0,100,2024
"MG","Serranópolis de Minas","2024-01-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",4425,0,0,0,0,0,0,1500,2024
"MG","Pedra Bonita","2024-01-05","11321 - Deslizamentos",6673,0,0,0,0,0,0,0,2024
"RJ","Bom Jesus do Itabapoana","2024-01-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",35384,0,0,0,0,1,0,6,2024
"MG","Fervedouro","2024-01-06","11321 - Deslizamentos",10351,0,0,0,0,2,0,1498,2024
"MG","São Vicente de Minas","2024-01-12","12300 - Alagamentos",7008,0,0,0,0,0,0,0,2024
"MG","Olímpio Noronha","2024-01-10","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2533,0,0,0,0,0,0,0,2024
"ES","Vargem Alta","2024-01-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",19141,0,0,0,0,0,0,0,2024
"RJ","Nilópolis","2024-01-04","12300 - Alagamentos",157483,0,0,0,0,2,0,30,2024
"RJ","Nilópolis","2024-01-10","13214 - Tempestade Local/Convectiva - Chuvas Intensas",157483,0,0,0,0,2,0,30,2024
"SC","Capão Alto","2024-01-03","13213 - Tempestade Local/Convectiva - Granizo",2753,0,0,0,0,0,0,0,2024
"RS","Flores da Cunha","2024-01-03","13213 - Tempestade Local/Convectiva - Granizo",27135,0,0,0,0,0,0,0,2024
"GO","Morrinhos","2024-01-09","24200 - Rompimento/colapso de barragens",41457,0,0,0,0,0,0,0,2024
"MG","Bueno Brandão","2024-01-09","13215 - Tempestade Local/Convectiva - Vendaval",10892,0,0,0,0,0,0,9,2024
"GO","Senador Canedo","2024-01-30","12200 - Enxurradas",84399,0,0,0,0,0,0,0,2024
"GO","Senador Canedo","2024-01-24","12300 - Alagamentos",84399,0,0,0,0,0,0,0,2024
"SC","Camboriú","2024-01-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",62289,0,0,0,0,0,0,0,2024
"SC","Balneário Camboriú","2024-06-21","13214 - Tempestade Local/Convectiva - Chuvas Intensas",108107,0,0,0,0,0,0,0,2024
"MG","Itabirinha","2024-01-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",10692,0,0,0,0,0,0,240,2024
"MG","Campanário","2024-01-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",3559,0,0,0,0,0,0,455,2024
"DF","Brasília","2024-01-16","13214 - Tempestade Local/Convectiva - Chuvas Intensas",2562963,0,0,0,60,20,0,0,2024
"PE","Ipojuca","2024-01-31","11321 - Deslizamentos",80542,0,0,0,0,0,0,0,2024
"MS","Ladário","2024-01-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",19653,0,0,0,0,0,0,100,2024
"MS","Corumbá","2024-01-04","13214 - Tempestade Local/Convectiva - Chuvas Intensas",103772,0,1,0,0,0,0,300,2024
"MG","Novo Oriente de Minas","2024-01-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",10342,0,0,0,5,13,0,2821,2024
"BA","Luís Eduardo Magalhães","2024-03-05","13214 - Tempestade Local/Convectiva - Chuvas Intensas",60179,0,0,20,50,23,0,160,2024
"MG","Diamantina","2024-01-10","13214 - Tempestade Local/Convectiva - Chuvas Intensas",45884,0,0,0,0,4,0,47698,2024
"MS","Nioaque","2024-01-03","13214 - Tempestade Local/Convectiva - Chuvas Intensas",14396,0,0,0,0,0,0,0,2024
"PI","Currais","2024-01-11","12200 - Enxurradas",4704,0,1,0,1,0,0,0,2024
"CE","Missão Velha","2024-01-10","13214 - Tempestade Local/Convectiva - Chuvas Intensas",34258,1,0,0,0,0,0,0,2024
"MS","Três Lagoas","2024-01-15","12300 - Alagamentos",101722,0,0,0,0,0,0,0,2024
"RJ","Santo Antônio de Pádua","2024-01-15","13214 - Tempestade Local/Convectiva - Chuvas Intensas",40569,0,0,0,0,0,0,0,2024
"RS","Cacique Doble","2024-01-04","13215 - Tempestade Local/Convectiva - Vendaval",4865,0,0,0,0,0,0,0,2024
"RS","São Valentim","2024-01-05","13215 - Tempestade Local/Convectiva - Vendaval",3632,0,0,0,0,0,0,0,2024
"RS","Ponte Preta","2024-01-29","13215 - Tempestade Local/Convectiva - Vendaval",1750,0,0,0,0,0,0,0,2024
"RS","Três Palmeiras","2024-01-03","13215 - Tempestade Local/Convectiva - Vendaval",4381,0,0,0,0,30,0,4686,2024
"RS","Pinhal","2024-01-03","13215 - Tempestade Local/Convectiva - Vendaval",2515,0,0,0,0,40,0,2475,2024
"RS","Novo Tiradentes","2024-01-04","13215 - Tempestade Local/Convectiva - Vendaval",2277,0,0,0,0,0,0,2146,2024
"RS","Miraguaí","2024-01-03","13215 - Tempestade Local/Convectiva - Vendaval",4855,0,0,0,0,0,0,4855,2024
"RS","Tenente Portela","2024-01-03","13215 - Tempestade Local/Convectiva - Vendaval",13716,0,0,0,0,80,0,14417,2024
"RS","Santa Rosa","2024-01-04","13215 - Tempestade Local/Convectiva - Vendaval",68595,0,0,0,0,0,0,1200,2024
"RS","Inhacorá","2024-01-03","13215 - Tempestade Local/Convectiva - Vendaval",2267,0,0,0,0,0,0,2267,2024
"RS","Sede Nova","2024-01-02","13215 - Tempestade Local/Convectiva - Vendaval",3011,0,0,0,0,25,0,367,2024
"RS","Nova Candelária","2024-01-03","13215 - Tempestade Local/Convectiva - Vendaval",2751,0,0,0,0,0,0,3000,2024
"RS","Humaitá","2024-01-05","13215 - Tempestade Local/Convectiva - Vendaval",4919,0,0,0,0,4,0,248,2024
"RS","Boa Vista do Buricá","2024-01-02","13215 - Tempestade Local/Convectiva - Vendaval",6576,0,0,0,0,6,0,6570,2024
"RS","Horizontina","2024-01-05","13215 - Tempestade Local/Convectiva - Vendaval",18350,0,0,0,0,0,0,18350,2024
"RS","Porto Xavier","2024-01-04","13215 - Tempestade Local/Convectiva - Vendaval",10560,0,0,0,0,20,0,10538,2024
"RS","Cerro Largo","2024-01-03","13215 - Tempestade Local/Convectiva - Vendaval",13289,0,0,0,0,0,0,300,2024
"RS","Roque Gonzales","2024-01-04","13215 - Tempestade Local/Convectiva - Vendaval",7206,0,3,0,3,0,0,1794,2024
"RS","Dezesseis de Novembro","2024-01-05","13215 - Tempestade Local/Convectiva - Vendaval",2866,0,0,0,0,2,0,76,2024
"RS","São Nicolau","2024-01-05","13215 - Tempestade Local/Convectiva - Vendaval",5727,0,1,0,0,0,0,500,2024
